ID,Age,UseByTime,AthleticsActivities,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,OtherActivities,HasReferences,NumberOfReferences,Dropout,Active_Period,Contract_Duration,PercentageOfVisits,TotalNumberOfActivities,MonthlyValue,PercentageOfClasses,Freq_Visits_Day,Freq_Classes_Contract,Visits_ActivePeriod,Gender_Female
15306,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,134,0.21,1,12.75,0.0,0.0299,0.0,0.0328,1
15307,1.3333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,1258,0.0,2,35.17,25.99,0.1407,0.0366,0.0,1
15308,0.08333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,947,0.23,1,4.66,0.0,0.0074,0.0,0.0273,0
15309,1.5833333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,1165,0.24,1,16.72,8.49,0.091,0.0077,0.0444,1
15310,0.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,169,0.04,1,38.52,0.0,0.0888,0.0,0.0027,0
15311,1.1666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,64,0.05,1,45.1,33.33,0.0469,0.0156,0.0167,1
15312,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,430,0.03,1,11.58,0.0,0.0535,0.0,0.011,1
15313,1.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,79,0.43,1,33.75,0.0,0.2658,0.0,0.1444,1
15314,-0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,631,0.33,1,28.24,84.62,0.0618,0.0523,0.0082,1
15315,1.6666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,317,0.59,1,21.42,0.0,0.2145,0.0,0.0944,1
15316,0.75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,183,75,0.0,1,55.55,100.0,0.0133,0.0133,0.0,0
15317,-0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,685,0.11,1,34.09,98.18,0.0803,0.0788,0.0027,0
15318,0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,97,0.0,1,28.47,0.0,0.0619,0.0,0.0,1
15319,2.3333333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,576,0.0,1,37.68,65.71,0.1823,0.1198,0.0,1
15320,-0.9166666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,251,0.41,1,31.55,42.86,0.0837,0.0359,0.0192,0
15321,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,48,0.03,1,47.2,0.0,0.0208,0.0,0.0055,1
15322,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,174,0.02,1,31.12,0.0,0.0632,0.0,0.0027,1
15323,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,183,316,1.4,2,23.91,8.29,0.5728,0.0475,0.0383,0
15324,1.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,1330,0.31,2,26.01,0.0,0.188,0.0,0.0522,1
15325,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,533,0.35,1,27.03,86.67,0.0844,0.0732,0.0328,1
15326,0.08333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,319,0.11,1,8.86,0.0,0.0439,0.0,0.0387,1
15327,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,116,0.17,1,49.13,120.0,0.0431,0.0517,0.0082,1
15328,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,156,0.05,1,23.72,0.0,0.0769,0.0,0.0082,1
15329,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,678,0.3,1,20.56,0.0,0.326,0.0,0.0493,1
15330,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,52,0.15,1,40.4,0.0,0.0769,0.0,0.0444,1
15331,0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,181,0.23,1,16.1,0.0,0.0884,0.0,0.0385,0
15332,-1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,147,0.18,1,37.6,90.0,0.068,0.0612,0.0167,1
15333,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,115,0.11,1,31.67,0.0,0.2087,0.0,0.0192,1
15334,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,345,0.2,2,27.32,0.0,0.058,0.0,0.0333,0
15335,3.3333333333333335,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,909,0.11,1,15.72,0.0,0.2002,0.0,0.0192,1
15336,1.0833333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,841,0.03,1,6.3,0.0,0.0119,0.0,0.0027,0
15337,1.0833333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,278,0.43,1,42.28,0.0,0.3705,0.0,0.0328,1
15338,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,1184,0.14,1,6.53,0.0,0.0439,0.0,0.0137,1
15339,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,374,0.26,1,11.62,0.0,0.0294,0.0,0.0546,1
15340,-0.25,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,231,0.0,1,17.51,0.0,0.0433,0.0,0.0,0
15341,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,252,0.41,1,15.45,0.0,0.2937,0.0,0.0667,0
15342,-1.25,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,183,492,0.02,1,27.11,0.0,0.1037,0.0,0.0055,0
15343,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,428,0.09,1,10.19,0.0,0.1168,0.0,0.0221,1
15344,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,667,0.21,1,15.19,0.0,0.1634,0.0,0.0722,1
15345,-0.16666666666666666,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,364,351,0.44,1,11.84,90.0,0.0285,0.0256,0.011,0
15347,-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,364,500,0.0,1,31.67,48.48,0.066,0.032,0.0,0
15348,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,211,0.02,1,24.23,0.0,0.0616,0.0,0.0056,1
15349,-0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,344,0.0,1,29.38,0.0,0.0552,0.0,0.0,1
15350,-0.25,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,183,407,0.0,1,21.12,0.0,0.0565,0.0,0.0,1
15351,-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,106,0.33,1,49.07,75.0,0.0377,0.0283,0.0109,1
15352,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,324,0.18,1,14.64,0.0,0.1481,0.0,0.0302,1
15353,-0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,1047,0.28,1,26.13,0.0,0.1414,0.0,0.0467,0
15354,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,364,0.0,1,10.29,0.0,0.0302,0.0,0.0,1
15355,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,1061,0.03,2,10.01,0.0,0.0839,0.0,0.0055,0
15356,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,175,0.0,1,22.12,0.0,0.1143,0.0,0.0,1
15357,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,276,0.02,1,9.31,0.0,0.0362,0.0,0.0027,0
15358,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,232,0.1,1,20.51,0.0,0.0776,0.0,0.0167,0
15359,1.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,995,0.1,1,26.77,0.0,0.2432,0.0,0.0328,1
15360,-0.08333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,1119,0.36,1,17.65,0.75,0.1197,0.0009,0.0437,1
15361,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,183,254,0.17,1,28.15,25.0,0.063,0.0157,0.0164,1
15362,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,183,0.0,1,28.78,0.0,0.1421,0.0,0.0,0
15363,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,369,0.17,1,18.47,0.0,0.1138,0.0,0.0278,1
15364,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,183,345,0.0,1,22.59,0.0,0.1043,0.0,0.0,1
15365,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,323,0.21,1,7.12,0.0,0.0619,0.0,0.0333,1
15366,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,58,0.17,1,43.6,0.0,0.1724,0.0,0.0552,1
15367,-0.25,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,56,0.02,1,88.6,0.0,0.0179,0.0,0.0056,1
15369,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,1250,0.0,1,14.23,1.68,0.0952,0.0016,0.0,1
15370,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,1592,0.22,1,3.76,0.0,0.0195,0.0,0.0444,0
15371,0.6666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,580,0.67,1,26.86,0.0,0.3017,0.0,0.1126,1
15372,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,29,0.07,1,38.5,0.0,0.069,0.0,0.0109,1
15373,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,23,0.14,1,60.6,0.0,0.0435,0.0,0.0055,0
15374,-0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,355,0.02,1,25.08,0.0,0.0676,0.0,0.0056,1
15375,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,129,0.07,1,18.85,0.0,0.155,0.0,0.011,1
15376,1.1666666666666667,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,1869,0.23,1,27.62,0.0,0.2739,0.0,0.0765,0
15377,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,130,0.2,1,33.67,0.0,0.1923,0.0,0.033,0
15378,-0.5833333333333334,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,243,0.0,1,28.73,100.0,0.0082,0.0082,0.0,1
15379,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,64,0.02,1,45.8,0.0,0.0156,0.0,0.0027,1
15380,-1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,697,0.33,1,24.83,82.76,0.0832,0.0689,0.0082,0
15381,0.3333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,161,0.03,1,13.28,0.0,0.0497,0.0,0.0055,0
15382,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,30,0.17,1,37.6,0.0,0.1333,0.0,0.0278,1
15383,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,316,0.03,1,3.92,0.0,0.0032,0.0,0.0055,1
15384,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,338,0.05,1,23.72,0.0,0.0533,0.0,0.0082,1
15385,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,55,0.02,1,53.4,0.0,0.0182,0.0,0.0027,0
15386,1.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,331,0.0,1,15.82,88.89,0.0272,0.0242,0.0,0
15387,0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,34,0.53,1,100.2,0.0,0.5,0.0,0.0874,1
15388,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,329,0.21,1,4.72,0.0,0.0152,0.0,0.0328,1
15389,4.416666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,1023,0.0,1,2.64,0.0,0.0186,0.0,0.0,0
15390,-0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,52,0.04,1,58.6,0.0,0.0385,0.0,0.0055,0
15391,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,706,0.33,1,12.88,0.0,0.1161,0.0,0.0556,0
15392,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,94,0.05,1,33.57,33.33,0.0638,0.0213,0.0111,1
15393,5.333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,65,0.0,1,51.3,0.0,0.0923,0.0,0.0,0
15394,1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,415,0.03,1,9.66,0.0,0.0096,0.0,0.0056,0
15395,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,536,0.19,1,24.06,0.0,0.1437,0.0,0.0611,0
15396,0.5833333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,85,0.32,1,30.2,0.0,0.1529,0.0,0.1056,0
15397,0.25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,365,57,0.12,1,106.1,50.0,0.0351,0.0175,0.0055,1
15398,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,348,0.2,1,40.24,0.0,0.3161,0.0,0.0328,1
15399,2.5833333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,311,0.18,1,25.4,15.69,0.164,0.0257,0.0608,1
15400,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,64,0.07,1,21.8,0.0,0.0938,0.0,0.011,0
15401,2.6666666666666665,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,1202,0.1,3,25.74,0.0,0.0349,0.0,0.0222,0
15402,-1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,97,0.38,1,32.87,100.0,0.0515,0.0515,0.0273,0
15403,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,30,0.07,1,53.6,0.0,0.0667,0.0,0.0111,1
15405,3.9166666666666665,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,365,138,0.16,1,42.15,95.65,0.1667,0.1594,0.0082,1
15406,3.5833333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1674,0.12,1,31.53,21.02,0.0938,0.0197,0.0109,0
15409,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,1159,0.0,2,7.95,0.0,0.0431,0.0,0.0,0
15410,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,576,0.12,1,8.26,0.0,0.0625,0.0,0.0389,1
15411,1.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,664,1.07,1,13.53,0.0,0.1386,0.0,0.1639,1
15412,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,363,0.07,1,12.87,0.0,0.0386,0.0,0.0221,1
15413,-0.5833333333333334,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,183,1500,0.17,3,9.83,84.38,0.0213,0.018,0.0273,1
15414,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,741,0.18,1,18.74,0.0,0.2078,0.0,0.0611,0
15415,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,238,0.18,1,35.27,0.0,0.3109,0.0,0.0611,1
15416,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,67,0.02,1,18.8,0.0,0.0149,0.0,0.0027,0
15417,-0.3333333333333333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,142,0.0,1,19.2,0.0,0.007,0.0,0.0,1
15418,0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,161,0.0,1,29.72,0.0,0.0248,0.0,0.0,0
15419,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,47,0.09,1,33.6,0.0,0.0851,0.0,0.0219,0
15420,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,86,0.13,1,41.8,0.0,0.1047,0.0,0.0222,1
15421,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,254,0.31,1,36.83,0.0,0.2402,0.0,0.0522,1
15422,1.1666666666666667,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,316,0.02,1,20.36,0.0,0.0633,0.0,0.0027,1
15423,1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,954,0.0,1,18.54,0.0,0.0294,0.0,0.0,0
15424,0.08333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,671,0.08,2,23.09,0.0,0.0641,0.0,0.0137,1
15425,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,359,0.03,1,23.47,0.0,0.0418,0.0,0.0056,1
15426,-0.9166666666666666,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,671,0.02,2,51.12,86.25,0.1192,0.1028,0.0027,0
15427,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,426,0.0,1,32.34,111.11,0.0423,0.0469,0.0,0
15428,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,181,0.21,1,40.0,0.0,0.2431,0.0,0.0356,1
15429,3.9166666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,64,0.97,1,55.1,0.0,0.6094,0.0,0.3169,1
15430,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,110,0.03,1,20.0,0.0,0.1091,0.0,0.0055,1
15431,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,49,0.06,1,43.6,0.0,0.0612,0.0,0.0164,1
15432,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,463,0.02,1,15.34,0.0,0.0734,0.0,0.0027,1
15433,0.16666666666666666,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,1174,0.03,2,11.04,0.0,0.029,0.0,0.0055,1
15434,-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1182,0.29,1,35.03,88.3,0.0795,0.0702,0.0273,0
15435,-0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,650,0.29,1,32.2,93.9,0.1262,0.1185,0.0137,0
15436,-0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,153,0.03,1,52.55,82.5,0.2614,0.2157,0.0027,1
15437,-0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,1027,0.0,1,31.95,0.0,0.0954,0.0,0.0,0
15438,1.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,425,0.8,1,25.18,0.0,0.2141,0.0,0.2678,0
15439,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,316,0.14,1,6.12,0.0,0.0127,0.0,0.0219,1
15440,0.25,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,615,0.33,1,12.43,68.29,0.0667,0.0455,0.0356,1
15441,3.1666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1885,0.17,1,24.2,0.96,0.0552,0.0005,0.0219,1
15442,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,803,0.0,1,36.4,0.0,0.0149,0.0,0.0,0
15443,2.1666666666666665,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,183,1462,0.0,1,22.94,0.0,0.0424,0.0,0.0,0
15444,-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1190,0.53,1,37.0,92.86,0.1059,0.0983,0.0492,1
15445,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,293,0.28,1,26.4,0.0,0.1945,0.0,0.0466,0
15446,-0.8333333333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,233,0.03,1,37.64,0.0,0.073,0.0,0.0055,1
15447,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,167,0.05,1,17.88,0.0,0.0299,0.0,0.0111,1
15448,0.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,520,0.13,1,36.18,0.0,0.1558,0.0,0.011,0
15449,-0.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,92,0.0,1,43.65,100.0,0.0326,0.0326,0.0,0
15450,-1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1626,0.71,1,25.0,106.88,0.0984,0.1052,0.0656,0
15451,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,481,0.54,1,20.4,0.0,0.2869,0.0,0.0907,0
15452,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,411,0.0,1,39.05,50.0,0.0243,0.0122,0.0,0
15453,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,85,0.17,1,42.8,0.0,0.3647,0.0,0.0278,1
15454,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,422,0.06,1,30.23,72.73,0.0261,0.019,0.0055,0
15455,-0.16666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,846,0.23,1,22.33,73.68,0.1348,0.0993,0.0082,0
15456,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,290,0.03,1,22.62,0.0,0.1724,0.0,0.0055,1
15457,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,113,0.26,1,28.57,0.0,0.177,0.0,0.05,1
15458,-0.4166666666666667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,723,0.11,1,21.43,100.0,0.0512,0.0512,0.011,1
15459,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,72,0.08,1,36.0,0.0,0.0694,0.0,0.0278,0
15460,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,80,0.0,1,21.8,0.0,0.0125,0.0,0.0,1
15461,1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,244,0.47,1,38.63,93.55,0.127,0.1189,0.022,1
15462,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,330,0.33,1,31.86,0.0,0.1909,0.0,0.0556,0
15463,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,348,0.14,1,7.56,0.0,0.0259,0.0,0.0219,1
15464,0.16666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,131,0.06,1,28.4,100.0,0.0534,0.0534,0.0027,1
15465,-0.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,554,0.0,2,15.34,0.0,0.0144,0.0,0.0,1
