Age,UseByTime,AthleticsActivities,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,OtherActivities,Dropout,Contract_Duration,PercentageOfVisits,PercentageOfClasses,Freq_Visits_Day,Freq_Classes_Contract,Visits_ActivePeriod,Gender_Female,dbscan_labels
1.8333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2054794520547945,-0.5,0.0,0.2335984095427436,0.0,-0.6007326007326007,0,0
2.3333333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4680365296803653,0.5,0.0,0.6829025844930419,0.0,0.6007326007326007,1,0
5.166666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-0.07534246575342465,3.5999999999999996,1.319894408447324,0.8777335984095427,7.277777777777778,0.8095238095238093,0,-1
2.5833333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.17351598173516,-0.5,0.006959443244540436,3.6033797216699806,0.10317460317460317,-0.6007326007326007,0,0
0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.3401826484018265,0.9999999999999999,0.0,-0.44930417495029823,0.0,1.2307692307692308,1,0
0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.7488584474885844,0.5499999999999999,0.0,-0.0685884691848907,0.0,0.7069597069597069,0,0
-0.08333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.4885844748858448,-0.050000000000000044,0.0,-0.3856858846918489,0.0,-0.30036630036630035,0,0
0.5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,-0.01598173515981735,-0.25,0.2181425485961123,-0.36779324055666,0.30158730158730157,-0.39926739926739924,0,0
-0.3333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.3219178082191781,1.5499999999999996,2.2586993040556758,0.5009940357852883,9.619047619047619,0.10256410256410244,1,0
-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.5639269406392695,0.049999999999999975,1.9515238780897526,-0.13121272365805173,4.2063492063492065,-0.19780219780219785,0,0
0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.00684931506849315,1.5000000000000002,0.0,3.307157057654076,0.0,1.3076923076923073,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5684931506849316,0.20000000000000004,0.0,0.8777335984095427,0.0,0.0,1,0
-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5,1.8499999999999999,0.0,0.6928429423459246,0.0,0.802197802197802,0,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.1506849315068493,-0.5,0.0,-0.5159045725646124,0.0,-0.6007326007326007,1,0
-0.16666666666666666,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9703196347031964,-0.5,0.0,-0.05268389662027832,0.0,-0.6007326007326007,1,0
2.3333333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0593607305936073,0.049999999999999975,2.3998080153587713,0.22664015904572565,8.031746031746032,-0.39926739926739924,0,0
-0.4166666666666667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.07534246575342465,-0.5,2.3998080153587713,0.2604373757455269,8.301587301587302,-0.6007326007326007,1,0
-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05707762557077625,0.3999999999999999,1.527237820974322,-0.04572564612326037,3.7301587301587302,-0.30036630036630035,1,0
-0.75,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.11187214611872145,-0.5,0.0,-0.3797216699801193,0.0,-0.6007326007326007,1,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3995433789954338,0.35000000000000003,0.0,2.567594433399602,0.0,0.4175824175824174,0,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2785388127853881,-0.25,0.0,0.6033797216699802,0.0,-0.30036630036630035,1,0
-0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.1575342465753424,0.9499999999999998,2.1754259659227264,0.09343936381709747,6.317460317460318,-0.09890109890109892,1,0
-0.4166666666666667,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2146118721461187,-0.35000000000000003,0.0,1.5526838966202785,0.0,-0.39926739926739924,0,0
-0.4166666666666667,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.5205479452054794,-0.3,1.6964242860571153,0.37176938369781315,6.492063492063492,-0.20146520146520147,0,0
2.0833333333333335,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.07990867579908675,-0.25,0.0,0.02783300198807154,0.0,-0.30036630036630035,1,0
0.6666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0136986301369863,1.8499999999999999,2.3998080153587713,1.1570576540755468,15.46031746031746,0.20512820512820498,0,0
0.08333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.271689497716895,0.6999999999999998,0.8999280057595392,0.253479125248509,3.0952380952380953,0.2124542124542124,1,0
0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.19406392694063926,2.3000000000000003,0.0,0.775347912524851,0.0,6.003663003663002,0,0
0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2054794520547945,-0.5,0.0,1.0129224652087474,0.0,-0.5347985347985348,0,0
3.1666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.3584474885844749,0.6999999999999998,2.249820014398848,-0.03976143141153085,5.5396825396825395,0.802197802197802,1,0
0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1735159817351598,-0.15,0.0,-0.6779324055666004,0.0,-0.19413919413919414,0,0
-1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.8310502283105023,1.35,2.312215022798176,0.12027833001988072,6.920634920634921,1.9999999999999996,0,0
0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.6621004566210046,1.35,0.0,1.3568588469184892,0.0,1.6007326007326006,1,0
-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8995433789954337,1.6999999999999997,1.7141828653707705,-0.6530815109343936,0.7142857142857142,-0.19780219780219785,1,0
0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.1872146118721461,1.6499999999999997,0.0,1.6848906560636185,0.0,4.201465201465201,0,0
0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.5319634703196348,0.5,0.0,1.208747514910537,0.0,1.0256410256410255,0,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4200913242009132,0.24999999999999994,0.0,1.4542743538767398,0.0,0.3040293040293039,1,0
1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.045662100456621,0.3999999999999999,0.0,0.6351888667992049,0.0,1.6007326007326006,1,0
0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.3721461187214612,-0.15,0.0,-0.14711729622266395,0.0,-0.19780219780219785,1,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2671232876712329,-0.050000000000000044,0.0,-0.014910536779324069,0.0,0.01098901098901092,1,0
-0.6666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.908675799086758,1.5499999999999996,1.8735301175905925,0.24254473161033804,6.373015873015873,-0.24908424908424912,0,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.273972602739726,-0.39999999999999997,0.0,-0.45427435387673953,0.0,-0.39926739926739924,1,0
0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1917808219178082,-0.35000000000000003,0.0,-0.5685884691848907,0.0,-0.39560439560439553,1,0
-0.16666666666666666,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.3401826484018264,-0.15,0.0,-0.305168986083499,0.0,-0.19780219780219785,1,0
2.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.19406392694063926,-0.5,0.18454523638108952,-0.09244532803180917,0.42063492063492064,-0.6007326007326007,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.22146118721461186,0.85,0.0,0.6888667992047715,0.0,0.20512820512820498,0,0
-0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6552511415525114,1.2499999999999998,2.3390928725701943,0.6232604373757457,10.912698412698413,0.619047619047619,1,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.723744292237443,0.7499999999999999,0.0,-0.4085487077534791,0.0,0.6007326007326007,1,0
0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.9383561643835616,-0.15,0.0,0.10636182902584494,0.0,-0.20146520146520147,0,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.7831050228310502,-0.5,0.0,-0.35984095427435386,0.0,-0.6007326007326007,1,0
0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1461187214611872,-0.5,0.0,-0.4463220675944334,0.0,-0.6007326007326007,1,0
1.1666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.1141552511415527,0.5,0.0,0.6172962226640161,0.0,0.608058608058608,1,0
-0.08333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06164383561643835,-0.5,0.0,0.5795228628230615,0.0,-0.6007326007326007,0,0
-1.0833333333333333,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.2146118721461187,0.0,1.5802735781137507,1.4980119284294235,11.968253968253967,0.0,0,0
2.0833333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.810502283105023,0.9499999999999998,2.1430285577153825,0.4562624254473161,8.80952380952381,0.3992673992673992,1,0
-0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2945205479452055,-0.5,2.3998080153587713,0.13518886679920478,7.301587301587301,-0.6007326007326007,1,0
3.1666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4589041095890411,-0.35000000000000003,0.0,-0.5029821073558648,0.0,-0.39926739926739924,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3721461187214612,-0.5,0.0,-0.2375745526838966,0.0,-0.6007326007326007,1,0
2.25,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.8082191780821917,-0.25,0.0,-0.6391650099403579,0.0,0.0,1,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.7671232876712328,0.5,0.0,-0.5347912524850895,0.0,0.6007326007326007,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2579908675799087,1.4000000000000001,0.0,-0.09542743538767394,0.0,1.637362637362637,1,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.3424657534246575,-0.39999999999999997,0.0,0.09045725646123258,0.0,-0.39926739926739924,1,0
1.6666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5251141552511416,1.8499999999999999,0.0,1.301192842942346,0.0,2.201465201465201,1,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.17123287671232876,-0.35000000000000003,0.0,-0.4274353876739562,0.0,-0.39560439560439553,1,0
-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9497716894977168,0.9499999999999998,1.722822174226062,-0.09145129224652088,3.9444444444444446,0.3992673992673992,0,0
-1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.08447488584474885,1.2499999999999998,1.3498920086393087,-0.10536779324055665,3.0238095238095237,0.6007326007326007,0,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9771689497716894,1.6499999999999997,0.0,0.44035785288270385,0.0,1.9999999999999996,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4132420091324201,-0.35000000000000003,0.0,-0.13121272365805173,0.0,-0.39560439560439553,1,0
-1.3333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0593607305936073,1.15,2.2798176145908324,-0.11431411530815107,5.0396825396825395,-0.30036630036630035,0,0
0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.4246575342465753,-0.050000000000000044,0.0,0.06560636182902593,0.0,0.00366300366300364,1,0
-0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.5182648401826484,-0.10000000000000002,0.0,-0.13121272365805173,0.0,0.01098901098901092,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.31312127236580517,0.0,0.0,1,0
0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5342465753424658,-0.35000000000000003,0.0,-0.5248508946322068,0.0,-0.39926739926739924,1,0
-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3767123287671233,0.9499999999999998,2.3998080153587713,-0.31908548707753476,3.6746031746031744,0.3992673992673992,0,0
2.5833333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4155251141552511,1.5499999999999996,2.3998080153587713,-0.014910536779324069,6.103174603174603,0.802197802197802,1,0
0.25,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,-0.5,2.3998080153587713,-0.6978131212723658,0.6507936507936508,-0.6007326007326007,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5707762557077626,0.15,0.7998560115190784,0.5168986083499005,3.452380952380952,0.0,1,0
0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5547945205479452,-0.15,0.0,-0.11630218687872766,0.0,-0.19413919413919414,0,0
1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.545662100456621,2.9999999999999996,0.0,4.77534791252485,0.0,3.604395604395604,1,0
-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6301369863013697,0.09999999999999995,1.8195344372450202,0.03677932405566609,4.944444444444445,-0.20146520146520147,1,0
-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2899543378995434,0.09999999999999995,1.919846412287017,-0.4065606361829026,2.380952380952381,-0.19780219780219785,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.17123287671232876,2.65,0.0,2.6202783300198815,0.0,1.3113553113553111,1,0
0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2853881278538813,0.35000000000000003,0.0,1.5715705765407555,0.0,0.4175824175824174,1,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3424657534246575,-0.3,0.0,0.7564612326043738,0.0,-0.30036630036630035,1,0
-1.0833333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.16210045662100456,-0.5,0.0,-0.6063618290258449,0.0,-0.6007326007326007,0,0
-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1141552511415524,0.6999999999999998,2.2997360211183104,-0.4662027833001988,2.3968253968253967,0.20146520146520136,0,0
0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.12557077625570776,-0.35000000000000003,0.0,0.9532803180914514,0.0,-0.19780219780219785,0,0
2.0833333333333335,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.5342465753424658,-0.10000000000000002,0.0,-0.014910536779324069,0.0,-0.30036630036630035,0,0
4.333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.187214611872146,1.4500000000000002,0.0,0.9632206759443341,0.0,4.201465201465201,0,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.17579908675799086,1.2,0.0,-0.268389662027833,0.0,1.399267399267399,0,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4223744292237443,-0.25,0.0,0.010934393638171011,0.0,-0.30036630036630035,0,0
1.6666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1643835616438356,0.7499999999999999,0.0,1.5944333996023858,0.0,1.4358974358974357,1,0
0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.9680365296803652,0.35000000000000003,0.0,-0.24552683896620278,0.0,0.619047619047619,0,0
-0.8333333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16666666666666666,-0.20000000000000004,2.2855771538276937,-0.17594433399602388,4.587301587301587,-0.5018315018315017,0,0
1.0833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4383561643835616,-0.39999999999999997,0.0,-0.7574552683896622,0.0,-0.39926739926739924,0,0
1.0833333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1552511415525114,0.35000000000000003,0.0,-0.6332007952286282,0.0,0.3992673992673992,1,0
-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.12557077625570776,-0.5,2.1331893448524117,-0.5069582504970179,1.9365079365079365,-0.6007326007326007,1,0
0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.4200913242009132,-0.15,0.0,0.49801192842942354,0.0,-0.19413919413919414,1,0
0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2945205479452055,-0.35000000000000003,0.0,0.753479125248509,0.0,-0.19413919413919414,0,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1643835616438356,0.6999999999999998,0.0,-0.6063618290258449,0.0,0.802197802197802,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.8401826484018264,0.09999999999999995,0.3429325653947684,-0.6709741550695826,0.12698412698412698,0.20146520146520136,1,0
2.9166666666666665,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.091324200913242,-0.5,0.0,-0.6838966202783301,0.0,-0.6007326007326007,0,0
0.8333333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.8789954337899544,6.549999999999999,2.308615310775138,0.9244532803180915,13.087301587301587,4.201465201465201,0,-1
4.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02054794520547945,-0.10000000000000002,0.0,0.9483101391650101,0.0,0.41025641025641013,0,0
0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.4132420091324201,0.5499999999999999,0.0,0.8409542743538768,0.0,0.7032967032967031,0,0
1.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.18036529680365296,-0.5,0.0,-0.7226640159045726,0.0,-0.6007326007326007,1,0
-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.20776255707762556,0.3999999999999999,2.0568754499640027,-0.3966202783300199,2.619047619047619,-0.30036630036630035,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.19863013698630136,0.0,0.0,0.35288270377733605,0.0,0.01098901098901092,1,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.865296803652968,0.0,0.0,-0.25944333996023855,0.0,0.619047619047619,0,0
0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.17123287671232876,1.0499999999999998,0.0,-0.15109343936381703,0.0,1.2307692307692308,1,0
0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2808219178082192,-0.5,0.0,-0.7127236580516899,0.0,-0.6007326007326007,1,0
0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0821917808219178,-0.5,0.0,0.05666003976143138,0.0,-0.6007326007326007,1,0
0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.3515981735159817,0.35000000000000003,0.0,-0.7027833001988072,0.0,1.2307692307692308,1,0
-0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5045662100456622,-0.39999999999999997,0.0,-0.5884691848906561,0.0,-0.39926739926739924,0,0
-1.0833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0867579908675799,-0.5,2.896328293736501,0.1471172962226641,8.928571428571429,-0.6007326007326007,0,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0365296803652968,1.9,0.0,2.624254473161034,0.0,0.8095238095238093,0,0
0.6666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1963470319634703,1.5499999999999996,0.0,2.5695825049701786,0.0,4.282051282051281,0,0
-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0045662100456623,1.5499999999999996,1.8459323254139668,-0.2176938369781312,3.4444444444444446,0.802197802197802,0,0
-0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5296803652968036,0.35000000000000003,0.0,0.4333996023856859,0.0,0.3992673992673992,1,0
0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1141552511415525,0.5499999999999999,0.0,-0.2892644135188867,0.0,0.802197802197802,1,0
-0.8333333333333334,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0981735159817352,0.3999999999999999,2.3998080153587713,-0.5815109343936382,1.5793650793650795,0.0,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.17579908675799086,-0.15,0.0,-0.55168986083499,0.0,-0.20146520146520147,1,0
-0.16666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.2100456621004567,0.15,0.0,-0.39562624254473155,0.0,1.0256410256410255,0,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01598173515981735,-0.39999999999999997,0.0,-0.5924453280318092,0.0,-0.5018315018315017,1,0
1.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.6027397260273972,0.24999999999999994,0.0,0.6461232604373758,0.0,0.3040293040293039,0,0
3.5833333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.6598173515981736,0.20000000000000004,0.0,0.6123260437375747,0.0,0.6007326007326007,1,0
0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.2602739726027397,-0.35000000000000003,0.0,-0.41948310139165007,0.0,-0.39926739926739924,0,0
1.9166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1461187214611872,-0.5,0.23998080153587711,-0.3041749502982107,0.38095238095238093,-0.6007326007326007,0,0
5.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0182648401826486,0.65,0.022318214542836574,0.14811133200795226,0.07142857142857142,0.802197802197802,1,0
1.6666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.10730593607305935,-0.5,2.3998080153587713,-0.6033797216699801,1.4047619047619049,-0.6007326007326007,1,0
-0.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5753424657534247,-0.5,2.5301175905927527,0.41550695825049705,10.055555555555555,-0.6007326007326007,1,0
-1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22602739726027396,-0.5,2.2586993040556758,-0.32504970178926446,3.4126984126984126,-0.6007326007326007,0,0
0.08333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.1255707762557077,-0.10000000000000002,0.0,-0.27335984095427435,0.0,0.2124542124542124,1,0
0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4611872146118721,0.15,0.0,0.9005964214711731,0.0,0.20146520146520136,0,0
-0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.3949771689497717,-0.25,0.0,0.22365805168986092,0.0,0.0,0,0
-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5205479452054794,0.6,4.799616030717543,-0.558648111332008,3.5238095238095237,-0.20146520146520147,1,0
-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.4246575342465753,0.3999999999999999,2.3998080153587713,-0.3220675944333996,3.6507936507936507,0.0,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1780821917808219,0.35000000000000003,0.0,-0.5248508946322068,0.0,0.4175824175824174,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.45662100456621,0.65,0.0,1.5357852882703777,0.0,0.8241758241758239,0,0
0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.4018264840182648,0.24999999999999994,0.0,3.832007952286282,0.0,-0.20146520146520147,0,0
0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.04337899543378995,-0.35000000000000003,0.0,-0.19184890656063616,0.0,-0.19413919413919414,0,0
-1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.541095890410959,2.3000000000000003,2.3998080153587713,0.3250497017892645,8.817460317460318,0.3992673992673992,1,0
0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5502283105022832,0.65,0.0,1.0844930417495031,0.0,0.8241758241758239,0,0
2.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.356164383561644,1.6999999999999997,0.3810895128389729,1.1699801192842942,2.4682539682539684,4.802197802197801,0,-1
0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.4634703196347032,-0.25,0.0,-0.6600397614314115,0.0,0.00732600732600728,1,0
0.5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.3333333333333333,-0.5,0.0,-0.6232604373757457,0.0,-0.6007326007326007,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.867579908675799,0.24999999999999994,0.0,1.0168986083499008,0.0,0.3040293040293039,0,0
